user_id,skill_name,correctms_response_time
9159,statement,0,82936
9159,ifstatement,0,82936
9159,forloop,0,82936
9160,statement,1,174799
9160,ifstatement,1,174799
9160,forloop,1,174799
9161,statement,1,401192
9161,ifstatement,1,401192
9161,forloop,1,401192
9162,statement,1,158770
9162,ifstatement,1,158770
9162,forloop,1,158770
9163,statement,0,309664
9163,ifstatement,0,309664
9163,forloop,0,309664
9164,statement,0,438996
9164,ifstatement,0,438996
9164,forloop,0,438996
9165,statement,1,450561
9165,ifstatement,1,450561
9165,forloop,1,450561
9166,statement,0,403403
9166,ifstatement,0,403403
9166,forloop,0,403403
9167,statement,0,114813
9167,ifstatement,0,114813
9167,forloop,0,114813
9168,statement,1,78610
9168,ifstatement,1,78610
9168,forloop,1,78610
9169,statement,1,263903
9169,ifstatement,1,263903
9169,forloop,1,263903
9170,statement,0,97024
9170,ifstatement,0,97024
9170,forloop,0,97024
9171,statement,0,327155
9171,ifstatement,0,327155
9171,forloop,0,327155
9172,statement,1,265725
9172,ifstatement,1,265725
9172,forloop,1,265725
9173,statement,0,249793
9173,ifstatement,0,249793
9173,forloop,0,249793
9174,statement,1,352834
9174,ifstatement,1,352834
9174,forloop,1,352834
9175,statement,1,322432
9175,ifstatement,1,322432
9175,forloop,1,322432
9176,statement,1,303238
9176,ifstatement,1,303238
9176,forloop,1,303238
9177,statement,0,359732
9177,ifstatement,0,359732
9177,forloop,0,359732
9178,statement,0,193941
9178,ifstatement,0,193941
9178,forloop,0,193941
9179,statement,0,486371
9179,ifstatement,0,486371
9179,forloop,0,486371
9180,statement,1,358485
9180,ifstatement,1,358485
9180,forloop,1,358485
9181,statement,0,131595
9181,ifstatement,0,131595
9181,forloop,0,131595
9182,statement,0,362868
9182,ifstatement,0,362868
9182,forloop,0,362868
9183,statement,0,271667
9183,ifstatement,0,271667
9183,forloop,0,271667
9184,statement,0,466989
9184,ifstatement,0,466989
9184,forloop,0,466989
9185,statement,1,285807
9185,ifstatement,1,285807
9185,forloop,1,285807
9186,statement,0,206756
9186,ifstatement,0,206756
9186,forloop,0,206756
9187,statement,0,444249
9187,ifstatement,0,444249
9187,forloop,0,444249
9188,statement,1,133391
9188,ifstatement,1,133391
9188,forloop,1,133391
9189,statement,1,40683
9189,ifstatement,1,40683
9189,forloop,1,40683
9190,statement,0,237417
9190,ifstatement,0,237417
9190,forloop,0,237417
9191,statement,0,372633
9191,ifstatement,0,372633
9191,forloop,0,372633
9192,statement,0,374738
9192,ifstatement,0,374738
9192,forloop,0,374738
9193,statement,0,288411
9193,ifstatement,0,288411
9193,forloop,0,288411
9194,statement,1,87223
9194,ifstatement,1,87223
9194,forloop,1,87223
9195,statement,1,391464
9195,ifstatement,1,391464
9195,forloop,1,391464
9196,statement,0,374884
9196,ifstatement,0,374884
9196,forloop,0,374884
9197,statement,0,152138
9197,ifstatement,0,152138
9197,forloop,0,152138
9198,statement,0,326293
9198,ifstatement,0,326293
9198,forloop,0,326293
9199,statement,1,458992
9199,ifstatement,1,458992
9199,forloop,1,458992
9200,statement,1,122115
9200,ifstatement,1,122115
9200,forloop,1,122115
9201,statement,0,114369
9201,ifstatement,0,114369
9201,forloop,0,114369
9202,statement,0,44238
9202,ifstatement,0,44238
9202,forloop,0,44238
9203,statement,1,483427
9203,ifstatement,1,483427
9203,forloop,1,483427
9204,statement,1,418128
9204,ifstatement,1,418128
9204,forloop,1,418128
9205,statement,1,184195
9205,ifstatement,1,184195
9205,forloop,1,184195
9206,statement,0,181642
9206,ifstatement,0,181642
9206,forloop,0,181642
9207,statement,1,33176
9207,ifstatement,1,33176
9207,forloop,1,33176
9208,statement,0,75708
9208,ifstatement,0,75708
9208,forloop,0,75708
9209,statement,1,487743
9209,ifstatement,1,487743
9209,forloop,1,487743
9210,statement,1,218859
9210,ifstatement,1,218859
9210,forloop,1,218859
9211,statement,0,72792
9211,ifstatement,0,72792
9211,forloop,0,72792
9212,statement,0,162119
9212,ifstatement,0,162119
9212,forloop,0,162119
9213,statement,1,427256
9213,ifstatement,1,427256
9213,forloop,1,427256
9214,statement,0,248061
9214,ifstatement,0,248061
9214,forloop,0,248061
9215,statement,1,100972
9215,ifstatement,1,100972
9215,forloop,1,100972
9216,statement,0,229417
9216,ifstatement,0,229417
9216,forloop,0,229417
9217,statement,0,52157
9217,ifstatement,0,52157
9217,forloop,0,52157
9218,statement,1,232282
9218,ifstatement,1,232282
9218,forloop,1,232282
9219,statement,1,487182
9219,ifstatement,1,487182
9219,forloop,1,487182
9220,statement,1,274525
9220,ifstatement,1,274525
9220,forloop,1,274525
9221,statement,1,233796
9221,ifstatement,1,233796
9221,forloop,1,233796
9222,statement,0,60280
9222,ifstatement,0,60280
9222,forloop,0,60280
9223,statement,1,480142
9223,ifstatement,1,480142
9223,forloop,1,480142
9224,statement,0,471864
9224,ifstatement,0,471864
9224,forloop,0,471864
9225,statement,0,103492
9225,ifstatement,0,103492
9225,forloop,0,103492
9226,statement,1,422039
9226,ifstatement,1,422039
9226,forloop,1,422039
9227,statement,0,396578
9227,ifstatement,0,396578
9227,forloop,0,396578
9228,statement,1,239365
9228,ifstatement,1,239365
9228,forloop,1,239365
9229,statement,1,180359
9229,ifstatement,1,180359
9229,forloop,1,180359
9230,statement,1,408397
9230,ifstatement,1,408397
9230,forloop,1,408397
9231,statement,0,34227
9231,ifstatement,0,34227
9231,forloop,0,34227
9232,statement,1,86476
9232,ifstatement,1,86476
9232,forloop,1,86476
9233,statement,1,83346
9233,ifstatement,1,83346
9233,forloop,1,83346
9234,statement,1,279586
9234,ifstatement,1,279586
9234,forloop,1,279586
9235,statement,1,365013
9235,ifstatement,1,365013
9235,forloop,1,365013
9236,statement,0,460305
9236,ifstatement,0,460305
9236,forloop,0,460305
9237,statement,0,311113
9237,ifstatement,0,311113
9237,forloop,0,311113
9238,statement,1,41630
9238,ifstatement,1,41630
9238,forloop,1,41630
9239,statement,1,75016
9239,ifstatement,1,75016
9239,forloop,1,75016
9240,statement,1,218899
9240,ifstatement,1,218899
9240,forloop,1,218899
9241,statement,1,329122
9241,ifstatement,1,329122
9241,forloop,1,329122
9242,statement,1,42420
9242,ifstatement,1,42420
9242,forloop,1,42420
9243,statement,1,123217
9243,ifstatement,1,123217
9243,forloop,1,123217
9244,statement,1,363603
9244,ifstatement,1,363603
9244,forloop,1,363603
9245,statement,1,182196
9245,ifstatement,1,182196
9245,forloop,1,182196
9246,statement,1,246481
9246,ifstatement,1,246481
9246,forloop,1,246481
9247,statement,1,271646
9247,ifstatement,1,271646
9247,forloop,1,271646
9248,statement,0,289507
9248,ifstatement,0,289507
9248,forloop,0,289507
9249,statement,0,78219
9249,ifstatement,0,78219
9249,forloop,0,78219
9250,statement,1,261731
9250,ifstatement,1,261731
9250,forloop,1,261731
9251,statement,1,79498
9251,ifstatement,1,79498
9251,forloop,1,79498
9252,statement,0,473261
9252,ifstatement,0,473261
9252,forloop,0,473261
9253,statement,1,230493
9253,ifstatement,1,230493
9253,forloop,1,230493
9254,statement,0,139887
9254,ifstatement,0,139887
9254,forloop,0,139887
9255,statement,1,61278
9255,ifstatement,1,61278
9255,forloop,1,61278
9256,statement,1,246840
9256,ifstatement,1,246840
9256,forloop,1,246840
9257,statement,1,330382
9257,ifstatement,1,330382
9257,forloop,1,330382
9258,statement,0,101443
9258,ifstatement,0,101443
9258,forloop,0,101443
9259,statement,1,266303
9259,ifstatement,1,266303
9259,forloop,1,266303
9260,statement,0,229018
9260,ifstatement,0,229018
9260,forloop,0,229018
9261,statement,0,215806
9261,ifstatement,0,215806
9261,forloop,0,215806
9262,statement,0,61879
9262,ifstatement,0,61879
9262,forloop,0,61879
9263,statement,0,315425
9263,ifstatement,0,315425
9263,forloop,0,315425
9264,statement,1,136574
9264,ifstatement,1,136574
9264,forloop,1,136574
9265,statement,0,381391
9265,ifstatement,0,381391
9265,forloop,0,381391
9266,statement,0,427698
9266,ifstatement,0,427698
9266,forloop,0,427698
9267,statement,0,424779
9267,ifstatement,0,424779
9267,forloop,0,424779
9268,statement,1,200130
9268,ifstatement,1,200130
9268,forloop,1,200130
9269,statement,0,186375
9269,ifstatement,0,186375
9269,forloop,0,186375
9270,statement,0,407879
9270,ifstatement,0,407879
9270,forloop,0,407879
9271,statement,1,171726
9271,ifstatement,1,171726
9271,forloop,1,171726
9272,statement,1,216958
9272,ifstatement,1,216958
9272,forloop,1,216958
9273,statement,0,482629
9273,ifstatement,0,482629
9273,forloop,0,482629
9274,statement,1,92337
9274,ifstatement,1,92337
9274,forloop,1,92337
9275,statement,1,389607
9275,ifstatement,1,389607
9275,forloop,1,389607
9276,statement,1,246017
9276,ifstatement,1,246017
9276,forloop,1,246017
9277,statement,0,60118
9277,ifstatement,0,60118
9277,forloop,0,60118
9278,statement,0,139703
9278,ifstatement,0,139703
9278,forloop,0,139703
9279,statement,0,195431
9279,ifstatement,0,195431
9279,forloop,0,195431
9280,statement,0,325611
9280,ifstatement,0,325611
9280,forloop,0,325611
9281,statement,0,175196
9281,ifstatement,0,175196
9281,forloop,0,175196
9282,statement,1,397186
9282,ifstatement,1,397186
9282,forloop,1,397186
9283,statement,1,408709
9283,ifstatement,1,408709
9283,forloop,1,408709
9284,statement,1,102914
9284,ifstatement,1,102914
9284,forloop,1,102914
9285,statement,1,75645
9285,ifstatement,1,75645
9285,forloop,1,75645
9286,statement,1,201040
9286,ifstatement,1,201040
9286,forloop,1,201040
9287,statement,0,271491
9287,ifstatement,0,271491
9287,forloop,0,271491
9288,statement,0,388256
9288,ifstatement,0,388256
9288,forloop,0,388256
9289,statement,1,434820
9289,ifstatement,1,434820
9289,forloop,1,434820
9290,statement,0,453882
9290,ifstatement,0,453882
9290,forloop,0,453882
9291,statement,1,374530
9291,ifstatement,1,374530
9291,forloop,1,374530
9292,statement,0,273830
9292,ifstatement,0,273830
9292,forloop,0,273830
9293,statement,0,391291
9293,ifstatement,0,391291
9293,forloop,0,391291
9294,statement,0,50447
9294,ifstatement,0,50447
9294,forloop,0,50447
9295,statement,1,33341
9295,ifstatement,1,33341
9295,forloop,1,33341
9296,statement,1,245608
9296,ifstatement,1,245608
9296,forloop,1,245608
9297,statement,0,182251
9297,ifstatement,0,182251
9297,forloop,0,182251
9298,statement,1,32589
9298,ifstatement,1,32589
9298,forloop,1,32589
9299,statement,1,205245
9299,ifstatement,1,205245
9299,forloop,1,205245
9300,statement,1,149598
9300,ifstatement,1,149598
9300,forloop,1,149598
9301,statement,1,188295
9301,ifstatement,1,188295
9301,forloop,1,188295
9302,statement,1,360477
9302,ifstatement,1,360477
9302,forloop,1,360477
9303,statement,0,473524
9303,ifstatement,0,473524
9303,forloop,0,473524
9304,statement,0,133116
9304,ifstatement,0,133116
9304,forloop,0,133116
9305,statement,0,87349
9305,ifstatement,0,87349
9305,forloop,0,87349
9306,statement,1,101066
9306,ifstatement,1,101066
9306,forloop,1,101066
9307,statement,1,31619
9307,ifstatement,1,31619
9307,forloop,1,31619
9308,statement,0,270881
9308,ifstatement,0,270881
9308,forloop,0,270881
9309,statement,1,146317
9309,ifstatement,1,146317
9309,forloop,1,146317
9310,statement,0,371645
9310,ifstatement,0,371645
9310,forloop,0,371645
9311,statement,0,496355
9311,ifstatement,0,496355
9311,forloop,0,496355
9312,statement,0,226502
9312,ifstatement,0,226502
9312,forloop,0,226502
9313,statement,1,84874
9313,ifstatement,1,84874
9313,forloop,1,84874
9314,statement,1,227487
9314,ifstatement,1,227487
9314,forloop,1,227487
9315,statement,1,169939
9315,ifstatement,1,169939
9315,forloop,1,169939
9316,statement,1,377715
9316,ifstatement,1,377715
9316,forloop,1,377715
9317,statement,1,410005
9317,ifstatement,1,410005
9317,forloop,1,410005
9318,statement,0,122603
9318,ifstatement,0,122603
9318,forloop,0,122603
9319,statement,1,441374
9319,ifstatement,1,441374
9319,forloop,1,441374
9320,statement,0,314471
9320,ifstatement,0,314471
9320,forloop,0,314471
9321,statement,0,355187
9321,ifstatement,0,355187
9321,forloop,0,355187
9322,statement,1,90978
9322,ifstatement,1,90978
9322,forloop,1,90978
9323,statement,1,134532
9323,ifstatement,1,134532
9323,forloop,1,134532
9324,statement,0,44972
9324,ifstatement,0,44972
9324,forloop,0,44972
9325,statement,1,140723
9325,ifstatement,1,140723
9325,forloop,1,140723
9326,statement,0,268669
9326,ifstatement,0,268669
9326,forloop,0,268669
9327,statement,0,430111
9327,ifstatement,0,430111
9327,forloop,0,430111
9328,statement,1,219796
9328,ifstatement,1,219796
9328,forloop,1,219796
9329,statement,1,343223
9329,ifstatement,1,343223
9329,forloop,1,343223
9330,statement,0,272713
9330,ifstatement,0,272713
9330,forloop,0,272713
9331,statement,0,411425
9331,ifstatement,0,411425
9331,forloop,0,411425
9332,statement,1,370293
9332,ifstatement,1,370293
9332,forloop,1,370293
9333,statement,0,300193
9333,ifstatement,0,300193
9333,forloop,0,300193
9334,statement,0,494451
9334,ifstatement,0,494451
9334,forloop,0,494451
9335,statement,1,420088
9335,ifstatement,1,420088
9335,forloop,1,420088
9336,statement,1,57364
9336,ifstatement,1,57364
9336,forloop,1,57364
9337,statement,0,247519
9337,ifstatement,0,247519
9337,forloop,0,247519
9338,statement,0,100819
9338,ifstatement,0,100819
9338,forloop,0,100819
9339,statement,0,307385
9339,ifstatement,0,307385
9339,forloop,0,307385
9340,statement,1,290204
9340,ifstatement,1,290204
9340,forloop,1,290204
9341,statement,1,97023
9341,ifstatement,1,97023
9341,forloop,1,97023
9342,statement,0,153172
9342,ifstatement,0,153172
9342,forloop,0,153172
9343,statement,1,428516
9343,ifstatement,1,428516
9343,forloop,1,428516
9344,statement,0,180128
9344,ifstatement,0,180128
9344,forloop,0,180128
9345,statement,0,38764
9345,ifstatement,0,38764
9345,forloop,0,38764
9346,statement,1,365401
9346,ifstatement,1,365401
9346,forloop,1,365401
9347,statement,0,486017
9347,ifstatement,0,486017
9347,forloop,0,486017
9348,statement,1,254167
9348,ifstatement,1,254167
9348,forloop,1,254167
9349,statement,1,360051
9349,ifstatement,1,360051
9349,forloop,1,360051
9350,statement,0,431677
9350,ifstatement,0,431677
9350,forloop,0,431677
9351,statement,1,268961
9351,ifstatement,1,268961
9351,forloop,1,268961
9352,statement,1,331526
9352,ifstatement,1,331526
9352,forloop,1,331526
9353,statement,0,362686
9353,ifstatement,0,362686
9353,forloop,0,362686
9354,statement,0,208884
9354,ifstatement,0,208884
9354,forloop,0,208884
9355,statement,1,64585
9355,ifstatement,1,64585
9355,forloop,1,64585
9356,statement,1,361354
9356,ifstatement,1,361354
9356,forloop,1,361354
9357,statement,1,184583
9357,ifstatement,1,184583
9357,forloop,1,184583
9358,statement,1,458499
9358,ifstatement,1,458499
9358,forloop,1,458499
9359,statement,0,266582
9359,ifstatement,0,266582
9359,forloop,0,266582
9360,statement,1,254758
9360,ifstatement,1,254758
9360,forloop,1,254758
9361,statement,0,211382
9361,ifstatement,0,211382
9361,forloop,0,211382
9362,statement,1,325401
9362,ifstatement,1,325401
9362,forloop,1,325401
9363,statement,0,188317
9363,ifstatement,0,188317
9363,forloop,0,188317
9364,statement,0,231326
9364,ifstatement,0,231326
9364,forloop,0,231326
9365,statement,1,450598
9365,ifstatement,1,450598
9365,forloop,1,450598
9366,statement,1,42233
9366,ifstatement,1,42233
9366,forloop,1,42233
9367,statement,0,121617
9367,ifstatement,0,121617
9367,forloop,0,121617
9368,statement,1,296289
9368,ifstatement,1,296289
9368,forloop,1,296289
9369,statement,0,174298
9369,ifstatement,0,174298
9369,forloop,0,174298
9370,statement,0,148982
9370,ifstatement,0,148982
9370,forloop,0,148982
9371,statement,1,251188
9371,ifstatement,1,251188
9371,forloop,1,251188
9372,statement,0,336873
9372,ifstatement,0,336873
9372,forloop,0,336873
9373,statement,0,471649
9373,ifstatement,0,471649
9373,forloop,0,471649
9374,statement,1,433915
9374,ifstatement,1,433915
9374,forloop,1,433915
9375,statement,1,280599
9375,ifstatement,1,280599
9375,forloop,1,280599
9376,statement,0,159536
9376,ifstatement,0,159536
9376,forloop,0,159536
9377,statement,0,126417
9377,ifstatement,0,126417
9377,forloop,0,126417
9378,statement,0,111214
9378,ifstatement,0,111214
9378,forloop,0,111214
9379,statement,0,436574
9379,ifstatement,0,436574
9379,forloop,0,436574
9380,statement,1,184774
9380,ifstatement,1,184774
9380,forloop,1,184774
9381,statement,0,370296
9381,ifstatement,0,370296
9381,forloop,0,370296
9382,statement,1,313728
9382,ifstatement,1,313728
9382,forloop,1,313728
9383,statement,1,227117
9383,ifstatement,1,227117
9383,forloop,1,227117
9384,statement,0,125019
9384,ifstatement,0,125019
9384,forloop,0,125019
9385,statement,0,76224
9385,ifstatement,0,76224
9385,forloop,0,76224
9386,statement,1,380611
9386,ifstatement,1,380611
9386,forloop,1,380611
9387,statement,0,127467
9387,ifstatement,0,127467
9387,forloop,0,127467
9388,statement,1,285942
9388,ifstatement,1,285942
9388,forloop,1,285942
9389,statement,1,428045
9389,ifstatement,1,428045
9389,forloop,1,428045
9390,statement,1,164598
9390,ifstatement,1,164598
9390,forloop,1,164598
9391,statement,1,255510
9391,ifstatement,1,255510
9391,forloop,1,255510
9392,statement,0,201573
9392,ifstatement,0,201573
9392,forloop,0,201573
9393,statement,0,255845
9393,ifstatement,0,255845
9393,forloop,0,255845
9394,statement,0,199915
9394,ifstatement,0,199915
9394,forloop,0,199915
9395,statement,0,437483
9395,ifstatement,0,437483
9395,forloop,0,437483
9396,statement,0,430615
9396,ifstatement,0,430615
9396,forloop,0,430615
9397,statement,1,247165
9397,ifstatement,1,247165
9397,forloop,1,247165
9398,statement,1,394508
9398,ifstatement,1,394508
9398,forloop,1,394508
9399,statement,1,423087
9399,ifstatement,1,423087
9399,forloop,1,423087
9400,statement,0,275431
9400,ifstatement,0,275431
9400,forloop,0,275431
9401,statement,0,226029
9401,ifstatement,0,226029
9401,forloop,0,226029
9402,statement,0,240215
9402,ifstatement,0,240215
9402,forloop,0,240215
9403,statement,0,161962
9403,ifstatement,0,161962
9403,forloop,0,161962
9404,statement,0,411995
9404,ifstatement,0,411995
9404,forloop,0,411995
9405,statement,1,221345
9405,ifstatement,1,221345
9405,forloop,1,221345
9406,statement,1,163064
9406,ifstatement,1,163064
9406,forloop,1,163064
9407,statement,1,194807
9407,ifstatement,1,194807
9407,forloop,1,194807
9408,statement,0,215650
9408,ifstatement,0,215650
9408,forloop,0,215650
9409,statement,0,415594
9409,ifstatement,0,415594
9409,forloop,0,415594
9410,statement,1,44626
9410,ifstatement,1,44626
9410,forloop,1,44626
9411,statement,0,173239
9411,ifstatement,0,173239
9411,forloop,0,173239
9412,statement,0,233024
9412,ifstatement,0,233024
9412,forloop,0,233024
9413,statement,0,160787
9413,ifstatement,0,160787
9413,forloop,0,160787
9414,statement,1,116083
9414,ifstatement,1,116083
9414,forloop,1,116083
9415,statement,0,77720
9415,ifstatement,0,77720
9415,forloop,0,77720
9416,statement,1,415439
9416,ifstatement,1,415439
9416,forloop,1,415439
9417,statement,0,286907
9417,ifstatement,0,286907
9417,forloop,0,286907
9418,statement,1,177735
9418,ifstatement,1,177735
9418,forloop,1,177735
9419,statement,0,180430
9419,ifstatement,0,180430
9419,forloop,0,180430
9420,statement,1,456035
9420,ifstatement,1,456035
9420,forloop,1,456035
9421,statement,0,245626
9421,ifstatement,0,245626
9421,forloop,0,245626
9422,statement,0,181242
9422,ifstatement,0,181242
9422,forloop,0,181242
9423,statement,1,106391
9423,ifstatement,1,106391
9423,forloop,1,106391
9424,statement,0,130801
9424,ifstatement,0,130801
9424,forloop,0,130801
9425,statement,0,262052
9425,ifstatement,0,262052
9425,forloop,0,262052
9426,statement,0,289025
9426,ifstatement,0,289025
9426,forloop,0,289025
9427,statement,0,110099
9427,ifstatement,0,110099
9427,forloop,0,110099
9428,statement,1,208156
9428,ifstatement,1,208156
9428,forloop,1,208156
9429,statement,1,93959
9429,ifstatement,1,93959
9429,forloop,1,93959
9430,statement,0,471069
9430,ifstatement,0,471069
9430,forloop,0,471069
9431,statement,0,113061
9431,ifstatement,0,113061
9431,forloop,0,113061
9432,statement,1,498360
9432,ifstatement,1,498360
9432,forloop,1,498360
9433,statement,0,411365
9433,ifstatement,0,411365
9433,forloop,0,411365
9434,statement,1,143608
9434,ifstatement,1,143608
9434,forloop,1,143608
9435,statement,1,290809
9435,ifstatement,1,290809
9435,forloop,1,290809
9436,statement,1,343913
9436,ifstatement,1,343913
9436,forloop,1,343913
9437,statement,1,329649
9437,ifstatement,1,329649
9437,forloop,1,329649
9438,statement,1,383806
9438,ifstatement,1,383806
9438,forloop,1,383806
9439,statement,1,410764
9439,ifstatement,1,410764
9439,forloop,1,410764
9440,statement,1,208460
9440,ifstatement,1,208460
9440,forloop,1,208460
9441,statement,0,278247
9441,ifstatement,0,278247
9441,forloop,0,278247
9442,statement,1,472228
9442,ifstatement,1,472228
9442,forloop,1,472228
9443,statement,0,118882
9443,ifstatement,0,118882
9443,forloop,0,118882
9444,statement,1,102022
9444,ifstatement,1,102022
9444,forloop,1,102022
9445,statement,1,453077
9445,ifstatement,1,453077
9445,forloop,1,453077
9446,statement,0,299670
9446,ifstatement,0,299670
9446,forloop,0,299670
9447,statement,0,366761
9447,ifstatement,0,366761
9447,forloop,0,366761
9448,statement,0,198392
9448,ifstatement,0,198392
9448,forloop,0,198392
9449,statement,0,83004
9449,ifstatement,0,83004
9449,forloop,0,83004
9450,statement,1,193513
9450,ifstatement,1,193513
9450,forloop,1,193513
9451,statement,0,367922
9451,ifstatement,0,367922
9451,forloop,0,367922
9452,statement,1,150373
9452,ifstatement,1,150373
9452,forloop,1,150373
9453,statement,1,315344
9453,ifstatement,1,315344
9453,forloop,1,315344
9454,statement,1,345397
9454,ifstatement,1,345397
9454,forloop,1,345397
9455,statement,0,183676
9455,ifstatement,0,183676
9455,forloop,0,183676
9456,statement,0,464467
9456,ifstatement,0,464467
9456,forloop,0,464467
9457,statement,0,225219
9457,ifstatement,0,225219
9457,forloop,0,225219
9458,statement,0,242605
9458,ifstatement,0,242605
9458,forloop,0,242605
9459,statement,1,84902
9459,ifstatement,1,84902
9459,forloop,1,84902
9460,statement,1,163550
9460,ifstatement,1,163550
9460,forloop,1,163550
9461,statement,0,252553
9461,ifstatement,0,252553
9461,forloop,0,252553
9462,statement,1,249350
9462,ifstatement,1,249350
9462,forloop,1,249350
9463,statement,1,275569
9463,ifstatement,1,275569
9463,forloop,1,275569
9464,statement,1,225697
9464,ifstatement,1,225697
9464,forloop,1,225697
9465,statement,0,480081
9465,ifstatement,0,480081
9465,forloop,0,480081
9466,statement,0,218769
9466,ifstatement,0,218769
9466,forloop,0,218769
9467,statement,0,301019
9467,ifstatement,0,301019
9467,forloop,0,301019
9468,statement,1,239668
9468,ifstatement,1,239668
9468,forloop,1,239668
9469,statement,1,113759
9469,ifstatement,1,113759
9469,forloop,1,113759
9470,statement,0,183769
9470,ifstatement,0,183769
9470,forloop,0,183769
9471,statement,0,415704
9471,ifstatement,0,415704
9471,forloop,0,415704
9472,statement,0,473318
9472,ifstatement,0,473318
9472,forloop,0,473318
9473,statement,1,150904
9473,ifstatement,1,150904
9473,forloop,1,150904
9474,statement,0,495817
9474,ifstatement,0,495817
9474,forloop,0,495817
9475,statement,0,326756
9475,ifstatement,0,326756
9475,forloop,0,326756
9476,statement,0,283579
9476,ifstatement,0,283579
9476,forloop,0,283579
9477,statement,1,433884
9477,ifstatement,1,433884
9477,forloop,1,433884
9478,statement,1,180199
9478,ifstatement,1,180199
9478,forloop,1,180199
9479,statement,0,230031
9479,ifstatement,0,230031
9479,forloop,0,230031
9480,statement,1,281893
9480,ifstatement,1,281893
9480,forloop,1,281893
9481,statement,1,172762
9481,ifstatement,1,172762
9481,forloop,1,172762
9482,statement,0,207716
9482,ifstatement,0,207716
9482,forloop,0,207716
9483,statement,1,408002
9483,ifstatement,1,408002
9483,forloop,1,408002
9484,statement,1,174137
9484,ifstatement,1,174137
9484,forloop,1,174137
9485,statement,0,427701
9485,ifstatement,0,427701
9485,forloop,0,427701
9486,statement,0,184325
9486,ifstatement,0,184325
9486,forloop,0,184325
9487,statement,1,418270
9487,ifstatement,1,418270
9487,forloop,1,418270
9488,statement,1,110713
9488,ifstatement,1,110713
9488,forloop,1,110713
9489,statement,0,40685
9489,ifstatement,0,40685
9489,forloop,0,40685
9490,statement,0,155870
9490,ifstatement,0,155870
9490,forloop,0,155870
9491,statement,0,220161
9491,ifstatement,0,220161
9491,forloop,0,220161
9492,statement,0,314172
9492,ifstatement,0,314172
9492,forloop,0,314172
9493,statement,1,498480
9493,ifstatement,1,498480
9493,forloop,1,498480
9494,statement,0,454857
9494,ifstatement,0,454857
9494,forloop,0,454857
9495,statement,1,36141
9495,ifstatement,1,36141
9495,forloop,1,36141
9496,statement,1,134245
9496,ifstatement,1,134245
9496,forloop,1,134245
9497,statement,0,370475
9497,ifstatement,0,370475
9497,forloop,0,370475
9498,statement,1,264898
9498,ifstatement,1,264898
9498,forloop,1,264898
9499,statement,0,186358
9499,ifstatement,0,186358
9499,forloop,0,186358
9500,statement,0,489353
9500,ifstatement,0,489353
9500,forloop,0,489353
9501,statement,1,421537
9501,ifstatement,1,421537
9501,forloop,1,421537
9502,statement,1,267491
9502,ifstatement,1,267491
9502,forloop,1,267491
9503,statement,1,251282
9503,ifstatement,1,251282
9503,forloop,1,251282
9504,statement,1,105983
9504,ifstatement,1,105983
9504,forloop,1,105983
9505,statement,1,498054
9505,ifstatement,1,498054
9505,forloop,1,498054
9506,statement,1,479702
9506,ifstatement,1,479702
9506,forloop,1,479702
9507,statement,0,62441
9507,ifstatement,0,62441
9507,forloop,0,62441
9508,statement,0,300635
9508,ifstatement,0,300635
9508,forloop,0,300635
9509,statement,0,83124
9509,ifstatement,0,83124
9509,forloop,0,83124
9510,statement,1,403015
9510,ifstatement,1,403015
9510,forloop,1,403015
9511,statement,1,166134
9511,ifstatement,1,166134
9511,forloop,1,166134
9512,statement,0,394938
9512,ifstatement,0,394938
9512,forloop,0,394938
9513,statement,1,87040
9513,ifstatement,1,87040
9513,forloop,1,87040
9514,statement,0,226413
9514,ifstatement,0,226413
9514,forloop,0,226413
9515,statement,1,109479
9515,ifstatement,1,109479
9515,forloop,1,109479
9516,statement,1,298285
9516,ifstatement,1,298285
9516,forloop,1,298285
9517,statement,1,326796
9517,ifstatement,1,326796
9517,forloop,1,326796
9518,statement,0,116068
9518,ifstatement,0,116068
9518,forloop,0,116068
9519,statement,1,100127
9519,ifstatement,1,100127
9519,forloop,1,100127
9520,statement,0,496646
9520,ifstatement,0,496646
9520,forloop,0,496646
9521,statement,0,141635
9521,ifstatement,0,141635
9521,forloop,0,141635
9522,statement,0,208021
9522,ifstatement,0,208021
9522,forloop,0,208021
9523,statement,1,303854
9523,ifstatement,1,303854
9523,forloop,1,303854
9524,statement,1,82013
9524,ifstatement,1,82013
9524,forloop,1,82013
9525,statement,0,425010
9525,ifstatement,0,425010
9525,forloop,0,425010
9526,statement,1,472584
9526,ifstatement,1,472584
9526,forloop,1,472584
9527,statement,1,158315
9527,ifstatement,1,158315
9527,forloop,1,158315
9528,statement,0,448897
9528,ifstatement,0,448897
9528,forloop,0,448897
9529,statement,0,318107
9529,ifstatement,0,318107
9529,forloop,0,318107
9530,statement,1,112323
9530,ifstatement,1,112323
9530,forloop,1,112323
9531,statement,1,361025
9531,ifstatement,1,361025
9531,forloop,1,361025
9532,statement,0,293040
9532,ifstatement,0,293040
9532,forloop,0,293040
9533,statement,1,324483
9533,ifstatement,1,324483
9533,forloop,1,324483
9534,statement,1,457672
9534,ifstatement,1,457672
9534,forloop,1,457672
9535,statement,1,391421
9535,ifstatement,1,391421
9535,forloop,1,391421
9536,statement,0,178678
9536,ifstatement,0,178678
